datasetID,study,Entered By,genus,species,varetc,population,population detail,provenance lat,provenance long,population altitude m,continent,year,material,fieldchill,fieldsample date,chilltemp,chillphotoperiod,chilldays,forcetemp,forcetemp_night,photoperiod_day,photoperiod_night,respvar,response,response time,n,error type,resp_error,figure/table (if applicable),growing lat,growing long,field chill units,cu model,other treatment,irradiance,irradiance units,humidity,number.longdays,dormancy_induction_temp,dormancy_induction_days,dormancy_induction_photoperiod_day,dormancy_induction_photoperiod_night,freeze treatment time,freeze treatment photoperiod_day,freeze treatment photoperiod_night,freeze treatment temp_day,freeze treatment temp_night,response (pre-treatment),response (post-treatment
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0,104.005,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.481,106.03,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.823,109.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.914,112.036,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.496,115.02,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.853,120.066,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.976,123.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,128.061,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,2.516,130.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,2.81,134.102,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,2.849,137.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0,98.036,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0,104.005,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.543,106.03,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.748,109.051,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.896,112.071,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.418,115.02,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.584,120.03,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.707,123.051,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.75,128.061,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,2.189,130.051,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,2.563,134.03,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,2.563,137.051,12,,,6A,,,,,"warming, lateral buds"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0,98.036,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0,104.041,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.164,106.03,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.852,109.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.81,112.036,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.353,115.056,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.607,120.066,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.713,123.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.752,128.061,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.897,130.051,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,2.563,134.066,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,2.626,137.015,12,,,6A,,,,,lateral buds
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.005,98.018,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.89,104.011,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.001,105.997,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.219,108.977,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.774,111.991,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.996,114.97,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,119.971,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.992,122.985,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.992,127.986,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,129.972,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.996,133.944,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.993,136.994,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.002,98.018,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.002,103.976,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.998,105.962,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.998,108.977,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.998,111.991,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.992,114.97,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,119.971,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.992,122.95,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,127.951,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.992,129.972,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,133.944,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Titania,Sweden,,59.35,18.067,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.993,136.994,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.004,98.004,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,0.668,104.018,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.002,105.992,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.081,108.976,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.745,112.006,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.906,114.945,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,119.995,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,122.979,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,127.983,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,129.957,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,133.951,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,elevated,,elevated,,158,ambient,ambient,ambient,ambient,budstage,1.994,136.981,12,,,6B,,,,,"warming, terminal bud"
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0,98.004,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0,103.972,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.999,105.992,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,0.999,108.976,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.247,111.961,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.997,115.036,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,119.995,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,122.979,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,127.983,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.994,129.957,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.991,133.951,12,,,6B,,,,,terminal bud
pagter15,exp1,JAS,Ribes,nigrum,Narve Viking,Norway,,64,11.5,,europe,2013,potted sapling,yes,,ambient,,158,ambient,ambient,ambient,ambient,budstage,1.991,136.935,12,,,6B,,,,,terminal bud
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,7-month old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,16,8,daysto50%budburst,1,19,,,,Table 1,,,,,Photoperiod shortening from 16h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,7-month old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,25,,,,Table 1,,,,,Photoperiod lengthening from 6h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,7-month old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,21,,,,Table 1,,,,,Photoperiod constant 6h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,9-month old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,16,8,daysto50%budburst,1,21,,,,Table 1,,,,,Photoperiod shortening from 16h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,9-month old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,25,,,,Table 1,,,,,Photoperiod lengthening from 6h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,9-month old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,23,,,,Table 1,,,,,Photoperiod constant 6h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,2-year old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,16,8,daysto50%budburst,1,21,,,,Table 1,,,,,Photoperiod shortening from 16h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,2-year old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,24,,,,Table 1,,,,,Photoperiod lengthening from 6h
partanen01,exp1,,Picea,abies,,Kangasniemi,,61.93333333,26.68333333,100,,,2-year old potted seedling,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,24,,,,Table 1,,,,,Photoperiod constant 6h
partanen01,exp1,,Picea,abies,,Kalvola,,61.08333333,24,120,,,potted cuttings from 14-year old tree,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,16,8,daysto50%budburst,1,21,,,,Table 1,,,,,Photoperiod shortening from 16h
partanen01,exp1,,Picea,abies,,Kalvola,,61.08333333,24,120,,,potted cuttings from 14-year old tree,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,25,,,,Table 1,,,,,Photoperiod lengthening from 6h
partanen01,exp1,,Picea,abies,,Kalvola,,61.08333333,24,120,,,potted cuttings from 14-year old tree,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,25,,,,Table 1,,,,,Photoperiod constant 6h
partanen01,exp1,,Picea,abies,,Miehikkala,,60.78333333,27.5,60,,,potted cuttings from 18-year old tree,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,16,8,daysto50%budburst,1,27,,,,Table 1,,,,,Photoperiod shortening from 16h
partanen01,exp1,,Picea,abies,,Miehikkala,,60.78333333,27.5,60,,,potted cuttings from 18-year old tree,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,33,,,,Table 1,,,,,Photoperiod lengthening from 6h
partanen01,exp1,,Picea,abies,,Miehikkala,,60.78333333,27.5,60,,,potted cuttings from 18-year old tree,ambient,,negative 23 to 13 degrees Celsius,ambient,34,20,10,6,18,daysto50%budburst,1,35,,,,Table 1,,,,,Photoperiod constant 6h
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,0.18,13.213,10,95%CI,7.027,Figure2a,,,,,
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,0.36,27.425,10,95%CI,6.847,Figure2a,,,,,
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,0.18,41.37,10,95%CI,7.027,Figure2a,,,,,
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,12.252,55.314,10,95%CI,19.819,Figure2a,,,,,
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,5.946,69.259,10,95%CI,15.496,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,23.964,83.203,10,95%CI,25.225,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,32.072,98.22,10,95%CI,27.027,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,55.856,118.064,10,95%CI,28.829,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,41.982,139.249,10,95%CI,28.829,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,8.108,159.897,10,95%CI,16.937,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,8.108,177.06,10,95%CI,17.117,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,0.541,194.759,10,95%CI,7.387,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,9.91,215.943,10,95%CI,18.559,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,16.036,229.888,10,95%CI,21.802,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,90.09,243.832,10,95%CI,18.739,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,5,19,percentbudsburst,98.018,250.536,10,95%CI,10.631,Figure2a
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,10,14,percentbudsburst,0.296,13.632,10,95%CI,7.068,Figure2b
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,10,14,percentbudsburst,0.131,27.538,10,95%CI,6.903,Figure2b
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,10,14,percentbudsburst,0.296,41.444,10,95%CI,6.903,Figure2b
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,10,14,percentbudsburst,16.074,55.35,10,95%CI,19.559,Figure2b
partanen05,exp1,,Picea,abies,,Punkaharju,,61.81666667,29.31666667,80,,,cuttings from 15 year old trees,ambient,,,ambient,,20,20,10,14,percentbudsburst,9.993,69.256,10,95%CI,15.449,Figure2b
