datasetID,study,genus,species,varetc,population,population detail,population latlong,population altitude m,material,forcetemp,dormancy_induction_temp,dormancy_induction_days,,photoperiod_day,photoperiod_night,fieldchill,chilltemp,chillphotoperiod,chilldays,number.longdays,irradiance,irradiance units,humidity,respvar,response (pre-treatment),response (post-treatment,response,response time,n,error type,resp_error,figure/table (if applicable)
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,329.44,60,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,339.21,70,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,344.74,80,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,345.59,90,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,345.59,100,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,346.02,110,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,120,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,130,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,140,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,150,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,160,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,170,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,180,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,190,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,200,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,210,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,220,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",shootelongation,,,350,230,,,,fig 2
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,0,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,10,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,5.95,20,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,25.93,35,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,55.26,40,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,69.29,50,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,70.99,60,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,75.66,70,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,79.92,80,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,88.42,90,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,101.59,100,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,108.82,110,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,116.9,120,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,122,130,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,123.7,140,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,128.37,150,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,137.3,160,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,148.35,170,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,204.04,180,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,216.37,190,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,231.67,200,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,238.9,210,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,240.6,220,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,242.72,230,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,0,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,10,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,-0.43,20,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,9.35,35,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,68.01,40,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,113.07,50,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,145.8,60,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,165.36,70,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,177.26,80,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,183.21,90,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,185.34,100,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,188.74,110,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,190.44,120,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,190.86,130,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,190.86,140,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,190.86,150,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,190.86,160,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,191.29,170,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,191.71,180,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,191.29,190,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,191.71,200,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,192.14,210,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,192.99,220,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,9,15,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,192.99,230,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,0,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0.43,10,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,1.7,20,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,9.35,35,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,31.88,40,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,59.51,50,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,69.29,60,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,87.57,70,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,113.92,80,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,145.8,90,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,180.66,100,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,206.59,110,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,220.62,120,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,232.52,130,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,246.12,140,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,253.35,150,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,263.55,160,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,276.3,170,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,281.4,180,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,283.1,190,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,284.38,200,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,284.8,210,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,285.65,220,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,unchilled,>16,,,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,286.93,230,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,0,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,0,10,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,3.83,20,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,19.13,35,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,171.73,40,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,300.96,50,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,329.44,60,,,,fig 3
falusi90,exp1,Fagus,sylvatica,"apical, lateral buds","Trentino region, Madonna del Lares",,"46î02Í N, 10î45' E",750,seedlings,"24, 13",,,,13,11,chilled,<16,,winter,,32,Wm_2,"70-75, 80-85",apicalbudgrowth,,,339.21,70,,,,fig 3
